,device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,type
timestep_11,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_12,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_13,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_14,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_15,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_16,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_17,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_18,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_19,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_20,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_21,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_22,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_23,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_24,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_25,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_26,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_27,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_28,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_29,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_30,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_31,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_32,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_33,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_34,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_35,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_36,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_37,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_38,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_39,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_40,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_41,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_42,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_43,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_44,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_45,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_46,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_47,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_48,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_49,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_50,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
timestep_51,2432142232,5878732512,"(0.7539787888526917, 0.719917893409729)","(47.91779327392578, 39.15359878540039, 3.60894775390625)",1,6.5780029296875,1,"(-69.08056640625, -10.833749771118164, 648.71533203125)","(0.643622636795044, 0.5254483819007874, 0.45494478940963745)",1,"(0.6579641699790955, 0.7582224011421204)","(29.802865982055664, 34.90921401977539, 2.064082384109497)",1,6.441802978515625,1,"(-2.012526273727417, -10.703660011291504, 641.71142578125)","(0.5044256448745728, 0.5247415900230408, 0.4318360686302185)",1,title
